Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Insulin Receptor Signaling Pathway (GO:0008286),-0.31290161271909867,-0.8145002964562618,0.7735537190082644,0.8620158351466011,1.0,10/43,15.86%,Grb10;Baiap2;Cav2;Igf1r;Irs1;Igf2;Foxc2;Pdk4;Sh2b2;Irs2
prerank,GO_Biological_Process_2023__Nucleic Acid-Templated Transcription (GO:0097659),0.31447623836921496,0.8142216970912101,0.8048780487804879,0.9096863795958441,1.0,13/37,16.77%,Thrb;Polr3a;Tcea3;Topors;Tert;Phf3;Crebl2;Smad2;Rragc;Dido1;Tcea1;Fubp3;Smad4
prerank,Reactome_2022__Telomere Maintenance R-HSA-157579,0.27018666782778933,0.8141634566246773,0.8696969696969697,0.9091258401658536,1.0,25/82,25.83%,Polr2b;Dna2;H2ac6;Ppp6r3;Tert;H2bc12;Wrn;Ppp6c;Dkc1;H2bc4;Dscc1;Lrig1;Polr2k;Terf2ip;Polr2i;Terf2;Polr2l;Polr1b;Polr2a;Daxx;Polr2j;Ankrd28;Atrx;Prim1;Ruvbl1
prerank,GO_Biological_Process_2023__Homologous Chromosome Pairing At Meiosis (GO:0007129),-0.3455138516892632,-0.8141082481851779,0.7551369863013698,0.8622922285055078,1.0,7/27,18.91%,P3h4;Stag3;Sirt7;Iho1;Kash5;Rnf212b;Shoc1
prerank,GO_Biological_Process_2023__Regulation Of Nucleocytoplasmic Transport (GO:0046822),0.36567521276526105,0.8140523934566152,0.7445255474452555,0.9086347793728451,1.0,6/16,13.45%,Rbm4;Uhmk1;Tpr;Nedd4;Gsk3b;Nup214
prerank,Reactome_2022__PI-3K cascade:FGFR2 R-HSA-5654695,0.347107644563105,0.8132761176212515,0.7308533916849015,0.9094199389305928,1.0,1/20,0.25%,Pik3r1
prerank,GO_Biological_Process_2023__Regulation Of Cardiac Muscle Hypertrophy (GO:0010611),0.3398903050878277,0.8131008325066648,0.7661691542288557,0.9091166228286497,1.0,13/23,23.26%,Bmp10;Igf1;Parp1;Rock2;Il6st;Mtpn;Rock1;Smad4;Pde9a;Prkca;Cav3;Glrx3;Notch1
prerank,GO_Biological_Process_2023__Negative Regulation Of BMP Signaling Pathway (GO:0030514),-0.3220202966249219,-0.8130560520257294,0.7860615883306321,0.8637725763983132,1.0,12/41,17.02%,Ski;Fstl3;Nbl1;Sorl1;Vwc2;Smad6;Skil;Fbn1;Tnfaip6;Smad7;Ube2d1;Capn5
prerank,GO_Biological_Process_2023__Regulation Of Myelination (GO:0031641),0.3333962497978016,0.8124510168734674,0.7455012853470437,0.9095827939058724,1.0,2/24,0.81%,Tppp;Pard3
prerank,Reactome_2022__trans-Golgi Network Vesicle Budding R-HSA-199992,0.2731079218724027,0.8117713425941774,0.8562874251497006,0.9101690033355639,1.0,17/66,15.72%,Tbc1d8b;Tpd52l1;Snx9;Cltc;Pum1;Sh3d19;Ap1b1;Homer2;Ap1g1;Igf2r;Gak;Pik3c2a;Ap4e1;Ap1m1;Necap1;Gns;Yipf6
prerank,GO_Biological_Process_2023__Zinc Ion Transport (GO:0006829),0.33499492739030645,0.8115641250554806,0.7338129496402878,0.9099003758251908,1.0,3/23,3.03%,Slc39a9;Slc39a8;Slc30a9
prerank,GO_Biological_Process_2023__Positive Regulation Of mRNA Processing (GO:0050685),0.33379598636364527,0.8113213256651439,0.7180722891566265,0.9096674211478227,1.0,10/23,15.41%,Dhx36;Prdx6;Snw1;Pex2;Leo1;Nup98;Wdr77;Thrap3;Ncl;Ncbp1
prerank,GO_Biological_Process_2023__Lipid Translocation (GO:0034204),-0.36953104423845207,-0.8108449715172001,0.7448275862068966,0.8672055212423488,1.0,4/21,6.93%,Atp11a;Atp8b2;Atp10a;Abcc1
prerank,GO_Biological_Process_2023__Membrane Lipid Metabolic Process (GO:0006643),-0.38750044766597136,-0.8108241521187931,0.7298245614035088,0.866850748598389,1.0,6/16,13.84%,Cyp1b1;St6galnac4;Fut2;B4galt4;Smpdl3b;St3gal6
prerank,KEGG_2019_Mouse__Cocaine addiction,-0.3175325977847494,-0.8091439006640126,0.7666666666666667,0.8694144717481523,1.0,15/44,20.34%,Creb3l1;Gnai2;Creb3l2;Grin2d;Gpsm1;Nfkb1;Ppp1r1b;Creb5;Rgs9;Grin2c;Grin1;Fosb;Dlg4;Rela;Adcy5
prerank,GO_Biological_Process_2023__Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),0.2676859238588016,0.8084930844356405,0.9005376344086021,0.9141105332019878,1.0,19/74,15.54%,Cdk5rap1;Ipo7;Gtpbp4;Egfr;Lats1;Ccng1;Ipo5;Nr2f2;Ccnh;Ccnj;Apc;Gtf2h1;Lats2;Ccnt1;Ccny;Cdk5r1;Pten;Cebpa;Hhex
prerank,Reactome_2022__Early Phase Of HIV Life Cycle R-HSA-162594,-0.3863862091532696,-0.808013387769865,0.7402826855123675,0.8709794156133277,1.0,3/15,7.67%,Cxcr4;Hmga1;Cd4
prerank,Reactome_2022__MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699,0.35116427719158255,0.8077067464084442,0.7075,0.9148172424547155,1.0,6/18,23.26%,Ptpn4;Oprm1;Oprk1;Hdac2;Sin3a;Notch1
prerank,GO_Biological_Process_2023__Regulation Of Multicellular Organismal Development (GO:2000026),0.28050638413016776,0.8075763309019653,0.8216216216216217,0.914385396049036,1.0,8/57,8.21%,Dhx36;Trip12;Insr;Kat2b;Kat14;Rab14;Bltp1;Kat6a
prerank,KEGG_2019_Mouse__Cytosolic DNA-sensing pathway,0.29254853953260795,0.807525865821137,0.7890625,0.9138068685410838,1.0,8/45,11.04%,Chuk;Polr3f;Polr3a;Ikbkg;Polr3b;Mavs;Ripk1;Tbk1
prerank,Reactome_2022__CTLA4 Inhibitory Signaling R-HSA-389513,-0.35314608320627616,-0.8074852268530363,0.7504332755632582,0.8714659032454186,1.0,5/21,14.43%,Lck;Src;Akt3;Akt1;Cd80
prerank,GO_Biological_Process_2023__Modulation Of Excitatory Postsynaptic Potential (GO:0098815),-0.3405441666756181,-0.8074261454734636,0.7724137931034483,0.8711698113029376,1.0,9/29,20.28%,Nlgn2;Grin2d;Grin2c;Rims2;Grin1;Cux2;Dlg4;Slc8a2;Wnt7a
prerank,GO_Biological_Process_2023__Cholesterol Transport (GO:0030301),-0.31472532490980076,-0.8072355430340857,0.7764900662251656,0.8710989515587231,1.0,9/46,9.87%,Cav1;Npc2;Apoa4;Soat1;Clu;Apoa1;Osbpl5;Abcg1;Abcg4
prerank,GO_Biological_Process_2023__Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),-0.3777330352028688,-0.8071462663487528,0.7179930795847751,0.8708609596460533,1.0,3/16,8.92%,Tgfb2;Celf4;Fgfr1
prerank,GO_Biological_Process_2023__Regulation Of Protein Modification Process (GO:0031399),0.29512442555857366,0.8068978192310162,0.798469387755102,0.9143101293145106,1.0,8/43,10.12%,Rb1cc1;Igf1;Fn1;Fktn;Atg7;Ppp2ca;Plxnb2;Rabl3
prerank,GO_Biological_Process_2023__Peptide Biosynthetic Process (GO:0043043),-0.2647656657238907,-0.8064884139946604,0.9114285714285715,0.8716361834900055,1.0,55/148,24.36%,Rpl12;Tnip1;Ggt7;Rps7;Rps16;Rpsa;Rpl13;Ggt1;Rpl18a;Rps5;Rpl17;Rps10;Rps8;Rpl6;Rps14;Rps4x;Gspt2;Rpl35;Rps9;Rps20;Rpl28;Rpl13a;Fau;Rplp1;Rpl14;Rplp0;Rps27a;Rps15;Rps13;Rpl7;Rpl31;Rpl8;Rpl26;Rps3;Rpl3;Rpl18;Carns1;Rpl19;Rpl27a;Rps25;Ggta1;Rpl24;Dhps;Rpl34;Rps24;Mrps11;Rpl9;Mrpl24;Rps18;Rpl4;Rpl22;Eef1a2;Rps6kb2;Rpl7a;Mrps16
prerank,GO_Biological_Process_2023__Regulation Of Cilium Assembly (GO:1902017),-0.2868146164100355,-0.8064076584849766,0.81421647819063,0.8713807448781498,1.0,20/68,22.77%,Dync2li1;Tbc1d10c;Limk2;Tchp;Dynlt2b;Tbc1d30;Rabep2;Tbc1d2b;Tbc1d22a;Tbc1d20;Tbc1d17;Cdk10;Tbc1d19;Tbc1d2;Ppp1r35;Kctd17;Tbc1d10a;Tbc1d14;Entr1;Tbc1d22b
prerank,Reactome_2022__Paracetamol ADME R-HSA-9753281,-0.3460249169853174,-0.8063955049620765,0.7415329768270945,0.8710103523926501,1.0,5/24,9.78%,Abcc5;Ggt7;Ggt1;Abcc1;Abcc4
prerank,Reactome_2022__Interleukin-17 Signaling R-HSA-448424,-0.29020041412879216,-0.8061113950433806,0.8080495356037152,0.8710878766403571,1.0,13/69,11.87%,Il17re;Fos;Dusp4;Mapk7;Mapk3;Tab1;Rps6ka2;Nod2;Rps6ka1;Nfkb1;Mapkapk3;Map3k8;Rps27a
prerank,Reactome_2022__Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523,0.3457921990858162,0.8060284811505477,0.7336343115124153,0.9151763723543908,1.0,1/20,0.25%,Aldh3a2
prerank,GO_Biological_Process_2023__Response To Unfolded Protein (GO:0006986),-0.3151420578396239,-0.8059916291764831,0.7848739495798319,0.8709070708814202,1.0,9/42,11.91%,Serpinh1;Herpud1;Bax;Hspb7;Hspa1a;Hsf1;Ddit3;Tram1;Hspa2
prerank,Reactome_2022__PRC2 Methylates Histones And DNA R-HSA-212300,0.30154345221164286,0.805845208872285,0.7966507177033493,0.9148464363826253,1.0,8/34,19.42%,H2ac6;Rbbp7;Eed;H2bc12;H2bc4;Phf19;Dnmt3b;Suz12
prerank,GO_Biological_Process_2023__Cholesterol Metabolic Process (GO:0008203),0.2744147411342466,0.8058050495764826,0.8524590163934426,0.9142451377056123,1.0,19/62,19.42%,Apob;Acly;Angptl3;Dhcr24;Cyp7a1;Hsd17b7;Akr1d1;Osbpl1a;Tsku;Lss;Hmgcr;Acaa2;Gba2;Apoa2;Dhcr7;Insig1;Apof;Abca5;Hmgcs1
prerank,GO_Biological_Process_2023__Establishment Of Vesicle Localization (GO:0051650),0.3492694443435732,0.8056734180596862,0.748730964467005,0.9138068207444444,1.0,5/17,14.04%,Spg11;Kif5b;Ikbkg;Synj1;Cops5
prerank,GO_Biological_Process_2023__Macromolecule Biosynthetic Process (GO:0009059),-0.25795764445319236,-0.8051770283209112,0.9278779472954231,0.8718544173715848,1.0,38/175,15.44%,Rpl12;Inha;Tnip1;Rps7;Gal3st2;Rps16;Rpsa;Rpl13;St3gal2;Rpl18a;Rps5;Rpl17;Rps10;Gcnt1;Rps8;Rpl6;Rps14;Rps4x;Pold2;Gspt2;Rpl35;Slc11a1;Col5a1;Rps9;Rps20;Rpl28;Rpl13a;Fau;Rplp1;Rpl14;Rplp0;Rps27a;Eef1g;Rps15;Rps13;Rpl7;Pold3;Rpl31
prerank,GO_Biological_Process_2023__Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),-0.3417933536573391,-0.8051125418657984,0.7410562180579217,0.8715816271400926,1.0,9/27,18.87%,Grb10;Ptpre;Irs1;Prkcd;Prkcb;Socs1;Pip4k2a;Ptpn1;Tns2
prerank,GO_Biological_Process_2023__Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),-0.3603967367073444,-0.8046687007238223,0.7153558052434457,0.8719456245991047,1.0,3/19,10.03%,Spef2;Ccdc39;Odad4
prerank,GO_Biological_Process_2023__Positive Regulation Of ATP-dependent Activity (GO:0032781),-0.322349785601605,-0.8038883023673256,0.7915993537964459,0.8728778773811897,1.0,9/37,14.47%,Plscr1;Atp1b1;Atp1b2;Tpm1;Vmp1;Atp1b3;Mybpc3;Dnajc10;Ryr2
prerank,Reactome_2022__Activation Of ATR In Response To Replication Stress R-HSA-176187,0.29965521052356636,0.8037114859885683,0.7911547911547911,0.9165754301193341,1.0,3/35,4.13%,Mcm10;Orc4;Slc25a15
prerank,Reactome_2022__Expression And Translocation Of Olfactory Receptors R-HSA-9752946,0.23719489523255813,0.8031402016350729,0.9609120521172638,0.9168470017321881,1.0,56/155,31.80%,Or52k2;Or51b4;Or6x1;Or2t1;Or10j5;Or4m1;Or51q1;Or4f15;Or52d1;Or2j3;Or8b4;Or4d10;Or10h1;Or9k2;Or2a7;Or6k2;Or5au1;Or2v2;Or2d2;Or51s1;Or9a2;Or4c15;Or2w1;Or5m10;Or51e2;Or52n4;Or10x1;Or4d6;Or10a3;Or52h1;Or6c1;Or11g2;Or10ad1;Or8k3;Ebf1;Or5m11;Or6b2;Or8u8;Or52e5;Or13d1;Or4d1;Or6s1;Or10g6;Or2b6;Or51a7;Or6c3;Or3a1;Or51f1;Or52j3;Or10g9;Or4k15;Or52e8;Or2a25;Or6n2;Or5b12;Or8u9
prerank,GO_Biological_Process_2023__Regulation Of Viral Life Cycle (GO:1903900),0.3630597251464066,0.8029344831540239,0.7136258660508084,0.9165476535945746,1.0,7/16,22.98%,Kpna2;Kpna6;Hs3st6;Trim25;Clec4g;Trim21;Trim38
prerank,GO_Biological_Process_2023__Melanosome Localization (GO:0032400),-0.3702888860747904,-0.8028534959915595,0.7409326424870466,0.874255679816457,1.0,3/18,4.00%,Mlph;Myo5a;Bbs2
prerank,GO_Biological_Process_2023__Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904356),0.36228290165285376,0.8028472671474418,0.7207207207207207,0.9160324876027551,1.0,6/15,20.38%,Dhx36;Parp1;Smg5;Tnks;Smg6;Terf2
prerank,GO_Biological_Process_2023__Positive Regulation Of Hormone Secretion (GO:0046887),-0.3795721829748785,-0.8023626397296318,0.7194899817850637,0.8747007357421818,1.0,1/15,1.60%,Ildr1
prerank,GO_Biological_Process_2023__Nitric Oxide Metabolic Process (GO:0046209),-0.3761589464183604,-0.8022445874749622,0.7019064124783362,0.8745033184086752,1.0,3/16,2.96%,Slc7a6;Ddah2;Cyp1b1
prerank,GO_Biological_Process_2023__Establishment Of Protein Localization To Extracellular Region (GO:0035592),0.3038414536465348,0.8019893700534427,0.8188405797101449,0.9169135836096436,1.0,3/36,2.73%,Mttp;Copg2;Mia2
prerank,Reactome_2022__Signaling By FGFR R-HSA-190236,0.2699700097248106,0.8016607327944941,0.8522727272727273,0.9168380444141866,1.0,9/80,8.07%,Pik3r1;Plcg1;Polr2b;Sos1;Fgfrl1;Mapk1;Ppp2ca;Hnrnpf;Esrp2
prerank,Reactome_2022__Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,-0.34007309894875926,-0.8015601145706436,0.769927536231884,0.8752758717980181,1.0,1/28,1.03%,Ak1
prerank,GO_Biological_Process_2023__Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),-0.32037816312401146,-0.8013896476065401,0.7754098360655738,0.8751698902219284,1.0,8/35,19.76%,Mrgbp;Meaf6;Mrnip;Ercc6;Was;Ruvbl2;Rad51ap1;Epc1
prerank,GO_Biological_Process_2023__Amino Acid Import Across Plasma Membrane (GO:0089718),0.32900979724085044,0.8011857379804771,0.7793427230046949,0.9169631394817517,1.0,6/25,10.34%,Slc1a2;Slc38a4;Slc38a3;Slc36a1;Slc7a2;Slc47a1
prerank,GO_Biological_Process_2023__Regulation Of Muscle Cell Differentiation (GO:0051147),-0.3546725372561256,-0.8009777069874559,0.7608318890814558,0.8754534398135677,1.0,5/22,12.82%,Lamb2;Cdk9;Fgfr2;Igf2;Lama2
prerank,Reactome_2022__RHO GTPases Activate Formins R-HSA-5663220,-0.27239228339820687,-0.8008242748902783,0.8680659670164917,0.8753425911480645,1.0,12/114,7.02%,Rhoc;Rhob;Dynll1;Src;Evl;Fmnl1;Fmnl3;Cenpt;Actg1;Birc5;Rhod;Cenpf
prerank,GO_Biological_Process_2023__Autophagy Of Mitochondrion (GO:0000422),0.2905023317666501,0.800698253748443,0.8258706467661692,0.9171294373023516,1.0,13/45,16.64%,Rb1cc1;Lrba;Atg7;Atg2b;Atg9a;Atg3;Gabarapl2;Bnip3;Wipi2;Gabarapl1;Cisd2;Atg5;Prkn
prerank,GO_Biological_Process_2023__Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),-0.3463204153454336,-0.8006594232380556,0.7531083481349912,0.8752380525545048,1.0,1/22,0.41%,Cyba
prerank,Reactome_2022__Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,0.3082018739593392,0.8005554347031281,0.8103896103896104,0.9167121977367833,1.0,8/33,14.83%,Hspd1;Cited2;Egfr;Kdm5b;Ep300;Tfap2a;Yy1;Wwox
prerank,GO_Biological_Process_2023__Actin Filament-Based Transport (GO:0099515),-0.36281599647616214,-0.8001030001471926,0.758147512864494,0.8757686443449683,1.0,4/20,6.99%,Myo5c;Myo1g;Myo5a;Myo1f
prerank,GO_Biological_Process_2023__Regulation Of Protein Dephosphorylation (GO:0035304),0.2985589314878217,0.7999880257808907,0.810880829015544,0.9170183566039316,1.0,6/36,8.62%,Ppp6r2;Mfhas1;Ppp6r1;Smpd1;Ppp6r3;Ppp2r5a
prerank,GO_Biological_Process_2023__Histone H2A Acetylation (GO:0043968),-0.36127444751079574,-0.7999851077921003,0.7553571428571428,0.8755740264687472,1.0,7/20,25.38%,Mrgbp;Meaf6;Naa40;Ruvbl2;Epc1;Dmap1;Ing3
prerank,KEGG_2019_Mouse__Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.32624399293391165,0.7998495368974453,0.7733644859813084,0.9166010723563717,1.0,6/25,17.58%,Pgap1;Pigq;Pigg;Pigw;Gpld1;Pigk
prerank,Reactome_2022__Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,0.3508317229346639,0.7996621527266484,0.7763819095477387,0.9162604004499558,1.0,2/20,9.13%,Cdc27;Anapc1
prerank,GO_Biological_Process_2023__Maintenance Of Protein Location In Nucleus (GO:0051457),0.34905748488854715,0.7993684307566894,0.727710843373494,0.9160721341175294,1.0,8/18,22.43%,Syne1;Topors;Skp1;Bard1;Park7;Hnrnpu;Rangap1;Sun2
prerank,GO_Biological_Process_2023__Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),0.3510553112175057,0.7988105125567674,0.7629107981220657,0.9163728133869679,1.0,8/18,20.38%,Dcp2;Tent4b;Gnl3l;Ston1;Hnrnpu;Xrn1;Nat10;Terf2
prerank,Reactome_2022__SHC-mediated cascade:FGFR2 R-HSA-5654699,-0.36153040982590395,-0.7986948699422695,0.7513416815742398,0.8773224300325955,1.0,3/19,7.80%,Fgf18;Fgfr2;Fgf13
prerank,Reactome_2022__Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,-0.2749178309116246,-0.7984672919787029,0.8727544910179641,0.8773150706271431,1.0,19/99,11.87%,Ikbke;Fos;Dusp4;Ager;Mapk7;App;Mapk3;Birc2;Tab1;Nfkb2;Nfkbia;Rps6ka2;Nod2;Rps6ka1;Alpk1;Nfkb1;Mapkapk3;Map3k8;Rps27a
prerank,Reactome_2022__Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744,0.36019706201418816,0.7982087292686273,0.7685393258426966,0.9167250725417148,1.0,5/15,14.19%,Onecut1;Kat2b;Snw1;Ep300;Maml1
prerank,GO_Biological_Process_2023__Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),-0.33829360905455824,-0.7965744721388426,0.7772108843537415,0.8800978835619031,1.0,12/26,24.00%,Atp1a2;Cbarp;Casq2;Gnb5;Gstm2;Gpr35;Calm2;Calm3;Sri;Pkd2;Ppp3cc;Pln
prerank,Reactome_2022__VxPx Cargo-Targeting To Cilium R-HSA-5620916,0.3330683594503769,0.7963132690624801,0.7759815242494227,0.9192149676898803,1.0,7/20,22.20%,Exoc3;Exoc4;Rab3ip;Exoc5;Ptges2;Exoc8;Cnga4
prerank,GO_Biological_Process_2023__Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),-0.36076758021911043,-0.7963057384843097,0.7517605633802817,0.8801516857099487,1.0,4/21,11.93%,Nme5;Mapk7;Gpr37l1;Gpr37
prerank,GO_Biological_Process_2023__Actin Nucleation (GO:0045010),0.3442605362610145,0.7955435176336798,0.7530864197530864,0.9198532242099111,1.0,1/19,0.20%,Iqgap2
prerank,GO_Biological_Process_2023__Histone Modification (GO:0016570),0.26369105795493303,0.7951550951209434,0.8997134670487106,0.9198475922857302,1.0,24/78,25.83%,Jade1;Kat2b;Msl3;Hdac11;Kat14;Tbl1x;Rbbp7;Ep300;Ube2a;Chd4;Brms1l;Kat7;Eny2;Phf20l1;Yeats2;Tada2a;Morf4l2;Hdac2;Ing5;Chd3;Taf5l;Trrap;Ep400;Ruvbl1
prerank,GO_Biological_Process_2023__Protein Localization To Cell Junction (GO:1902414),0.3287144253460189,0.7950035001392458,0.76905311778291,0.919442917152148,1.0,7/23,9.77%,Cgnl1;Stau1;Jak1;Nectin1;Dsp;Pclo;Fermt2
prerank,Reactome_2022__Mitotic Prometaphase R-HSA-68877,0.23424905738339383,0.794647729275249,0.9857142857142858,0.9193591287355454,1.0,23/178,12.87%,Dynll2;Spc24;Ranbp2;Smc1a;Wapl;Pafah1b1;Akap9;Ppp2r5e;Ahctf1;Ppp2ca;Ppp2r1b;Pds5a;Ccp110;Taok1;Ppp2r5a;Alms1;Clasp1;Cenpu;Dync1h1;Cep135;Pcm1;Pds5b;Nup98
prerank,GO_Biological_Process_2023__Mitotic Sister Chromatid Segregation (GO:0000070),-0.2693332466001998,-0.7940863926489186,0.9016393442622951,0.8834101949420085,1.0,30/108,23.90%,Chmp4c;Misp;Arhgef10;Flna;Spice1;Akap8l;Cep55;Nup62;Spag5;Cdca8;Spdl1;Cdca5;Psrc1;Ncapd2;Ccdc61;Espl1;Nsl1;Ccnb1;Phf13;Kif11;Kif18a;Cenpk;Chmp1a;Tpx2;Cenpi;Ankrd53;Prc1;Tubg2;Ndc80;Ncapg
prerank,GO_Biological_Process_2023__GPI Anchor Metabolic Process (GO:0006505),-0.342179630776667,-0.7940030440329737,0.7881508078994613,0.8831485990895732,1.0,4/25,12.23%,Pgap3;Pgap4;Pigh;Dpm2
prerank,Reactome_2022__Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.3763966413742216,-0.7939920247104199,0.7538200339558574,0.882777205849678,1.0,2/16,11.87%,Ikbke;Rps27a
prerank,GO_Biological_Process_2023__Endoplasmic Reticulum Tubular Network Organization (GO:0071786),0.3590828710708528,0.7930519573612765,0.7205240174672489,0.9212923234525253,1.0,6/15,14.24%,Reep3;Rab10;Atl2;Tmem33;Retreg3;Rab18
prerank,GO_Biological_Process_2023__Cellular Response To Heat (GO:0034605),0.2943999388238512,0.7922351422201301,0.8020565552699229,0.922024574451078,1.0,8/34,11.81%,Dhx36;Vcp;Clpb;Tpr;Rbbp7;Hsp90ab1;Mapt;Prkaca
prerank,GO_Biological_Process_2023__Response To Gamma Radiation (GO:0010332),0.3323132624734187,0.7917473258667552,0.7711670480549199,0.9221431096639906,1.0,7/21,11.33%,Lig4;Xrcc5;Xrcc6;Tlk2;Yap1;Wrn;Atr
prerank,GO_Biological_Process_2023__Chromatin Organization (GO:0006325),0.22437894181240312,0.7917188263146113,0.9887640449438202,0.9215358369086069,1.0,57/244,20.34%,Smarca2;Gatad1;Tti1;Top1;Paxip1;Pbrm1;Kdm5c;Kat2b;Naa60;Brd7;H4c9;Kdm5b;Chd1;Hdac11;Kdm5a;Baz1b;Dpf3;Smarcc2;Tada2b;Bptf;Rbbp7;Kdm6b;Smarca4;Iws1;Kdm2b;Kdm5d;Skp1;Ddx21;Ctcf;Smarcad1;Foxa1;Arid1a;Suv39h1;Chd7;Yy1;Chd4;Nap1l1;Kat7;Zbtb7a;Hcfc2;Phf19;Sox15;Chd8;Baz2a;Rest;Hnrnpu;Psip1;Suv39h2;Kdm6a;Yeats2;Tada2a;Baz1a;Hcfc1;Spty2d1;Parp10;Actr5;Ubn1
prerank,GO_Biological_Process_2023__Regulation Of Establishment Of Cell Polarity (GO:2000114),-0.36685816194522186,-0.7911765435994275,0.7610619469026548,0.8869480431948357,1.0,2/17,5.50%,Gsn;Rack1
prerank,GO_Biological_Process_2023__Negative Regulation Of Transport (GO:0051051),0.300078441258782,0.7905981460868626,0.8289156626506025,0.9227784554830417,1.0,6/35,7.35%,Hamp;Ppm1f;Mtmr2;Ndfip2;Lrsam1;Ndfip1
prerank,Reactome_2022__Meiosis R-HSA-1500620,0.2613059469363874,0.7905323004286915,0.8968481375358166,0.9222231987292484,1.0,24/76,21.35%,Prdm9;Smc1a;Mlh3;Syne1;Syne2;H2ac6;Atm;Brca2;H2bc12;Top3a;Syce1;Syce3;Dido1;Stag2;H2bc4;Tex12;Terf2ip;Syce2;Terf2;Sycp3;Polr1b;Msh4;Mnd1;Rad50
prerank,Reactome_2022__Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,-0.36028393031477274,-0.7905200342686587,0.7607142857142857,0.887610156483672,1.0,10/19,28.98%,Cdc25a;Max;Myc;E2f5;Lin37;Cdc6;Pcna;E2f4;Top2a;Lin52
prerank,Reactome_2022__Transcriptional Regulation By E2F6 R-HSA-8953750,-0.3306617086461558,-0.7901253242257943,0.8226837060702875,0.8878396512886227,1.0,14/33,26.49%,Pcgf2;Max;Phc1;Ring1;Cbx3;Ehmt2;Apaf1;Pcgf6;Cdc7;Epc1;Rbbp8;Rnf2;Chek1;Cbx5
prerank,Reactome_2022__Gap Junction Trafficking R-HSA-190828,-0.35392366459650837,-0.7894840647239706,0.7772108843537415,0.8884712284868432,1.0,3/21,7.96%,Dnm1;Gja1;Gjc2
prerank,GO_Biological_Process_2023__Rac Protein Signal Transduction (GO:0016601),0.343923590522457,0.789056661837448,0.7697674418604651,0.9239427093079522,1.0,2/17,2.69%,Farp2;Nckap1
prerank,GO_Biological_Process_2023__Regulatory ncRNA Processing (GO:0070918),0.2972264576792226,0.7886608855452981,0.8086253369272237,0.9238912706262122,1.0,9/33,16.89%,Pum1;Tert;Pnldc1;Dicer1;Ago3;Tsnax;Ankrd34c;Spout1;Exd1
prerank,GO_Biological_Process_2023__Protein Acylation (GO:0043543),0.3013607957306128,0.7882341242060338,0.8253164556962025,0.9239092790615071,1.0,6/36,8.21%,Zdhhc5;Glul;Zdhhc9;Zdhhc21;Kat2b;Kat6a
prerank,Reactome_2022__Nephrin Family Interactions R-HSA-373753,-0.34594608181263964,-0.7880527018478392,0.7688266199649737,0.8903976321527206,1.0,3/22,4.18%,Kirrel1;Nck2;Magi2
prerank,GO_Biological_Process_2023__Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),-0.3820521626092928,-0.7876210834335949,0.7613240418118467,0.8906956607995994,1.0,5/16,10.72%,Tbx2;Fgfr2;Tbx20;Tgfbr3;Rbpj
prerank,Reactome_2022__SHC-mediated cascade:FGFR1 R-HSA-5654688,0.349097466894038,0.7868911783982786,0.7617977528089888,0.9253623588744879,1.0,1/17,1.12%,Sos1
prerank,Reactome_2022__FRS-mediated FGFR4 Signaling R-HSA-5654712,0.3388428944500233,0.7865134176435273,0.753393665158371,0.9252800277351488,1.0,4/18,14.50%,Sos1;Frs2;Ptpn11;Fgf1
prerank,GO_Biological_Process_2023__Cell Migration Involved In Sprouting Angiogenesis (GO:0002042),-0.3743351889543072,-0.7865084161557749,0.7569573283858998,0.8920202709649375,1.0,5/16,11.43%,Slit2;Efnb2;Egr3;Nr4a1;Akt1
